paper_id,claim_id,statement,authored_claim_status,formula_refs,claim_kind,checks_total,finalized_checks,reproduced_checks,externally_blocked_checks,attempted_not_reproduced_checks,pending_checks,final_resolution_rate,successful_reproduction_rate,objective_blocker_rate,attempted_not_reproduced_rate,pending_rate,fidelity_scored_checks,fidelity_unscored_reproduced_checks,fidelity_evidence_coverage,conditional_fidelity,reproduction_degree_observed,reproduction_degree_lower_bound,reproduction_degree_upper_bound,numeric_fidelity_eligible,verification_status,verification_reason,formula_refs_resolved,formula_refs_total,passed_formula_checks
1807.01815,CLM_TDVP,The MPS TDVP has isolated low-leakage orbits with the printed spin-dependent periods.,supported,EQ-FLOW | EQ-GAMMA | EQ-MPS,numerical_claim,3,3,0,0,3,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.02414,CLM_DIFFUSIVE_WALL,Two-body scattering adds diffusive broadening to the Euler XXZ domain-wall profile.,mixed_reproduced_and_externally_blocked,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ006 | EQ007 | EQ009,numerical_claim,9,9,3,6,0,0,100.0,33.333333,66.666667,0.0,0.0,0,3,0.0,,,0.0,33.333333,,,,,,
1807.02414,CLM_ENTROPY_PRODUCTION,The Navier-Stokes entropy-production quadratic form is non-negative.,supported_by_attested_analytic_invariant,EQ012,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1807.02414,CLM_FREE_MODEL_LIMIT,The diffusion matrix vanishes when the scattering kernel is zero in a free model.,supported_by_attested_analytic_invariant,EQ011,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1807.02414,CLM_HARD_ROD_LIMIT,The general diffusion kernel reduces to the known hard-rod diffusion operator in the hard-rod limit.,supported_by_attested_analytic_invariant,EQ010,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1807.02414,CLM_ONSAGER,The spin Onsager coefficient is finite and grows from ell=3 to ell=7.,supported_with_ell7_residual,EQ001 | EQ002 | EQ003 | EQ005 | EQ006,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1807.03311,CLM_DFT_BAND_CHARACTERS,"The fully relativistic first-principles bands at displacements d_0,0 and d_0,1 have the layer and spin characters shown in Supplement Fig. 5.",blocked_missing_parameter,,numerical_claim,2,2,0,2,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.03311,CLM_TOPOLOGY,The displacement-derived moire Hamiltonian realizes topological valence bands robust to remote conduction and spin bands.,supported_with_dft_deferred,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ006 | EQ007 | EQ008 | EQ009,numerical_claim,14,14,14,0,0,0,100.0,100.0,0.0,0.0,0.0,2,12,14.285714,91.4263,91.4263,13.0609,98.775186,,,,,,
1807.10084,CLM_BLOCKADE_MODEL_VALIDATION,"The nonspinning resonance diagrams, master-equation correlations, and weak-drive analytic limits consistently validate the blockade model used for the directional claims.",active,EQ002 | EQ003 | EQ004 | EQ005 | EQ006 | EQ007 | EQ008,numerical_claim,20,20,20,0,0,0,100.0,100.0,0.0,0.0,0.0,0,20,0.0,,,0.0,100.0,,,,,,
1807.10084,CLM_DIRECTIONAL_1PB,"At the same drive and rotation magnitude, one direction exhibits 1PB while the opposite direction exhibits PIT.",active,EQ001 | EQ002 | EQ004 | EQ005 | EQ007,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,0,7,0.0,,,0.0,100.0,,,,,,
1807.10084,CLM_DIRECTIONAL_MULTIPHOTON,Rotation enables direction-selective 2PB/PIT and 1PB/2PB at the paper parameter sets.,active,EQ001 | EQ002 | EQ004 | EQ005 | EQ007,numerical_claim,18,18,18,0,0,0,100.0,100.0,0.0,0.0,0.0,0,18,0.0,,,0.0,100.0,,,,,,
1807.10084,CLM_RESONANCE_IRREVERSIBILITY,Only four of the eight directional PB/PIT pairs share one laser detuning; the reverse pairs require different k values.,active,EQ001 | EQ002 | EQ007,numerical_claim,17,17,17,0,0,0,100.0,100.0,0.0,0.0,0.0,0,17,0.0,,,0.0,100.0,,,,,,
1807.10676,CLM_A_F05A_K,Particle-hole-pinned K2K3 zero-energy branch,implementation_attested_scientific_review_pending,EQ001 | EQ002,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F07B_01,"Band structure across the critical-alpha sequence, panel 1",implementation_attested_scientific_review_pending,EQ001 | EQ002 | EQ003,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F07B_02,"Band structure across the critical-alpha sequence, panel 2",implementation_attested_scientific_review_pending,EQ001 | EQ002 | EQ003,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F07B_03,"Band structure across the critical-alpha sequence, panel 3",implementation_attested_scientific_review_pending,EQ001 | EQ002 | EQ003,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F07B_04,"Band structure across the critical-alpha sequence, panel 4",implementation_attested_scientific_review_pending,EQ001 | EQ002 | EQ003,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F07B_05,"Band structure across the critical-alpha sequence, panel 5",implementation_attested_scientific_review_pending,EQ001 | EQ002 | EQ003,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F07B_06,"Band structure across the critical-alpha sequence, panel 6",implementation_attested_scientific_review_pending,EQ001 | EQ002 | EQ003,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F14_I06,DFT band structure for relaxed geometry I06,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F14_I10,DFT band structure for relaxed geometry I10,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F14_I16,DFT band structure for relaxed geometry I16,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F14_I23,DFT band structure for relaxed geometry I23,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F15_KGAP,Distance-dependent DFT K-point gap,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F15_Z080,DFT band structure at interlayer-distance ratio Z080,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F15_Z083,DFT band structure at interlayer-distance ratio Z083,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F15_Z086,DFT band structure at interlayer-distance ratio Z086,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F15_Z090,DFT band structure at interlayer-distance ratio Z090,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_F15_Z100,DFT band structure at interlayer-distance ratio Z100,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_A_T05_WINDING,"Allowed irreducible representations and 3n, 3n+1, 3n-1 winding constraints",implementation_attested_scientific_review_pending,EQ004,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_MAGIC_TOPOLOGY,The isolated one-valley neutrality bands around all gapped magic-angle phases have odd Wilson-loop winding; printed short-range models reproduce and clarify this topology.,supported_with_dft_deferred,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ006 | EQ007 | EQ008 | EQ009,numerical_claim,51,51,51,0,0,0,100.0,100.0,0.0,0.0,0.0,0,51,0.0,,,0.0,100.0,,,,,,
1807.10676,CLM_M_F03A_14,DFT Gamma1+Gamma4 energy branch,objective_blocked_external_solver_assets_and_compute,,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_M_F03A_23,DFT Gamma2+Gamma3 energy branch,objective_blocked_external_solver_assets_and_compute,,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_M_F03A_HIGH56,DFT upper Gamma5/Gamma6 energy branch,objective_blocked_external_solver_assets_and_compute,,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_M_F03A_INSET,Local enlargement of the DFT Gamma branches,objective_blocked_external_solver_assets_and_compute,,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_M_F03A_LOW56,DFT lower Gamma5/Gamma6 energy branch,objective_blocked_external_solver_assets_and_compute,,numerical_claim,5,5,0,5,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_M_F03B_KGAP,DFT K-point gap versus twist angle,objective_blocked_external_solver_assets_and_compute,,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_C3_W2_ADDITIVE,C3 symmetry removes the Berry-phase contribution and makes w2 additive,implementation_attested_scientific_review_pending,EQ004 | EQ005,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_FRAGILE_EBR,The irrep set is an EBR difference and therefore at least fragile topology,implementation_attested_scientific_review_pending,EQ004 | EQ005,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_02_05,Bands +2 through +5 equal G_E^(2c),implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_06_07,Bands +6 through +7 form the stated fragile EBR difference,implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_08_15,Bands +8 through +15 form the stated band-representation sum,implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_16_17,Bands +16 through +17 equal G_E^(2c)-G_E^(1a),implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_18_22,Bands +18 through +22 form the stated band-representation sum,implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_23_24,Bands +23 through +24 equal G_E^(1a),implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_HIGHER_25_27,Bands +25 through +27 equal G_A1^(1a)+G_E^(1a),implementation_attested_scientific_review_pending,,numerical_claim,7,7,0,0,7,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_NESTED_WILSON,Nested-Wilson determinant diagnoses the stable Z2 invariant; retained as the paper's conjecture,paper_conjecture_preserved_implementation_attested,EQ004 | EQ005,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_PH_ALGEBRA,Unitary particle-hole operator satisfies P^2=-1 and anticommutes with C2x,implementation_attested_scientific_review_pending,EQ004 | EQ005,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_PH_BREAK_ROBUSTNESS,"Across four gapped alphas and four parameter sets, the first three stay isolated while alpha=3.1/set(ii) loses isolation",implementation_attested_scientific_review_pending,EQ005,numerical_claim,1,1,0,0,1,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_PH_IRREPS,"Every particle-hole-symmetric gapped alpha has middle-pair irreps Gamma1+Gamma2, M1+M2, K2K3",implementation_attested_scientific_review_pending,EQ004 | EQ005,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1807.10676,CLM_Q_STABLE_Z2,Odd Wilson winding yields a stable Z2 invariant after adding trivial bands,implementation_attested_scientific_review_pending,EQ004 | EQ005,numerical_claim,6,6,0,0,6,0,100.0,0.0,0.0,100.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1810.00888,CLM_CLM_L26_SCAR_DENSITY,At L=26 the nearby scar density is about 0.3476 versus 0.3355 in Phi_(K=pi).,verified,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_OBC_ENTANGLEMENT_D2,"Finite D=2 Schmidt spectrum, its {1/2,1/2} limit, and entropy ln(2).",paper_error_candidate_pending_fresh_review,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_OBC_ENTANGLEMENT_D3,"Finite D=3 entanglement matrix, its {2/3,1/6,1/6} limit, and entropy about 0.868.",verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_OBC_INVERSION_ZERO_EXCHANGE,Inversion exchanges Gamma_11 and Gamma_22 with phase (-1)^Lb.,verified,,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_OBC_NORM,The finite-L Gamma norm equals 2[(-1)^(Lb+alpha+beta)+3^Lb].,verified,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_OBC_PARTICLE_HOLE,Particle-hole exchanges the nonzero- and zero-energy Gamma termination pairs.,verified,,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_AKLT_RELATION,The alternating gauge-transformed blocked MPS is the AKLT MPS up to an L/R physical-state swap.,verified,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_CROSS_OVERLAP,"The closed Phi_1/Phi_2 overlap formula, the Lb<=3 relation, and Lb>3 linear independence.",verified,,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_DOMAIN_WALL_ETH,The domain-wall expectation is 1/3 versus the infinite-temperature value 0.4472.,verified,,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,0,4,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_EXACT_E0,The two periodic MPS states obey the Rydberg constraint and H|Phi_i>=0.,verified,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_INVERSION,Both periodic exact states have inversion eigenvalue (-1)^Lb.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_MOMENTUM_ENTROPY,"The periodic momentum-state entropy is the two OBC cut entropies plus ln(2), about 2.254.",verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_NORM,The periodic-state norm equals 3^Lb+2+(-1)^Lb.,verified,,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_ONE_SITE_RDM_ETH,"Finite-size and thermodynamic one-site reduced state, <n_j>=1/3, and the 0.2764 thermal comparison.",verified,,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,0,4,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_PARTICLE_HOLE,Both periodic exact states have particle-hole eigenvalue (-1)^Lb.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_RHO12,"Finite-size and thermodynamic two-site reduced density matrix rho_[1,2].",paper_error_candidate_pending_fresh_review,,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,0,4,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_RHO23_BOND_ORDER,"Finite-size and thermodynamic rho_[2,3] and the alternating 0 versus -2/9 bond coherence.",verified,,numerical_claim,4,4,4,0,0,0,100.0,100.0,0.0,0.0,0.0,0,4,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PBC_TRANSLATION_MOMENTUM,"T_x^2 invariance, one-site translation breaking, and the K=0/pi combinations.",verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_PRIMARY_SCAR_SECTOR_ALTERNATION,"The primary scar momentum/inversion sectors alternate, including the Lb-parity rule near zero energy.",verified,,numerical_claim,26,26,26,0,0,0,100.0,100.0,0.0,0.0,0.0,26,0,100.0,87.661497,87.661497,87.661497,87.661497,,,,,,
1810.00888,CLM_CLM_PRIMARY_SCAR_SPACING,Consecutive primary scar states have approximately 1.33 energy spacing.,verified,,numerical_claim,26,26,26,0,0,0,100.0,100.0,0.0,0.0,0.0,26,0,100.0,87.661497,87.661497,87.661497,87.661497,,,,,,
1810.00888,CLM_CLM_QUASIPARTICLE_FREQUENCY_RULE,"Inversion-flipping observables oscillate at epsilon_+, while inversion-preserving observables oscillate at 2 epsilon_+.",verified,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_TILDE_UPSILON1_CPH_PARTNER,The printed tilde-Upsilon_1 sign changes produce its particle-hole partner.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_TILDE_UPSILON1_OPTIMUM,The four printed tilde-Upsilon_1 parameters yield E=2.5594 and variance 0.18591.,paper_error_candidate_pending_fresh_review,,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_TILDE_UPSILON1_ORTHOGONALITY,Tilde-Upsilon_1 is orthogonal to Phi_1 in the thermodynamic limit.,paper_error_candidate_pending_fresh_review,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_TILDE_XI1_CPH_PARTNER,The printed tilde-Xi_1 sign change produces its particle-hole partner.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_TILDE_XI1_OPTIMUM,The printed tilde-Xi_1 parameter yields E=-2.4572 and variance 0.3219 at L=26.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_TILDE_XI1_SECTOR_ORTHOGONALITY,Tilde-Xi_1 has the stated exact translation/inversion sector and thermodynamic orthogonality to Phi_1.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_UPSILON1_CPH_PARTNER,The printed Upsilon_1 sign changes produce its particle-hole partner.,verified,,numerical_claim,3,3,3,0,0,0,100.0,100.0,0.0,0.0,0.0,0,3,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_XI1_CPH_PARTNER,The printed Xi_1 parameter sign change produces its particle-hole partner.,verified,,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_CLM_XI_FAMILY_EXACT_SECTOR,Every Xi_n has exact T_x=I=(-1)^(Lb+n).,verified,,numerical_claim,2,2,2,0,0,0,100.0,100.0,0.0,0.0,0.0,0,2,0.0,,,0.0,100.0,,,,,,
1810.00888,CLM_ENTANGLEMENT,The scar and variational states have anomalously low half-chain entanglement relative to thermal eigenstates over the printed sizes.,active,EQ007,numerical_claim,7,7,7,0,0,0,100.0,100.0,0.0,0.0,0.0,7,0,100.0,95.1596,95.1596,95.1596,95.1596,,,,,,
1810.00888,CLM_EXACT_SCARS,The constrained PXP chain contains exact finite-bond-dimension scar eigenstates with analytically controlled energies and edge profiles.,active,EQ001 | EQ002 | EQ003,numerical_claim,15,15,15,0,0,0,100.0,100.0,0.0,0.0,0.0,15,0,100.0,87.322664,87.322664,87.322664,87.322664,,,,,,
1810.00888,CLM_FSA_TOWER,The forward-scattering subspace captures the primary scar tower including the degenerate zero-energy subspace.,active,EQ005,numerical_claim,29,29,29,0,0,0,100.0,100.0,0.0,0.0,0.0,29,0,100.0,86.695643,86.695643,86.695643,86.695643,,,,,,
1810.00888,CLM_SUP_MMA_VS_FSA_PERFORMANCE,The stated MMA-versus-FSA performance trend is derived from Main Fig. 2 and Supplement Fig. S1.,supporting_interpretation_verified,,numerical_claim,48,48,48,0,0,0,100.0,100.0,0.0,0.0,0.0,48,0,100.0,87.434964,87.434964,87.434964,87.434964,,,,,,
1810.00888,CLM_VARIATIONAL_TOWER,Low-bond-dimension quasiparticle ansatz states track the anomalous scar tower across the spectrum.,active,EQ004 | EQ006 | EQ008,numerical_claim,59,59,59,0,0,0,100.0,100.0,0.0,0.0,0.0,59,0,100.0,89.31676,89.31676,89.31676,89.31676,,,,,,
1811.08017,CLM_QDRIFT_RESOURCE_ADVANTAGE,"For the declared molecular resource parameters, qDRIFT has substantially smaller rigorous gate-count bounds than the compared Trotter-Suzuki formulas in the relevant simulation and phase-estimation regimes.",active,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ006,numerical_claim,6,6,6,0,0,0,100.0,100.0,0.0,0.0,0.0,6,0,100.0,93.9948,93.9948,93.9948,93.9948,,,,,,
1812.05561,CLM_H0_LOG_INFIDELITY_INSET,The unperturbed H0 branch has the near-revival log-infidelity profile shown separately from the deformed Hamiltonian branch.,partially_reproduced,EQ001 | EQ002 | EQ005,numerical_claim,1,1,0,1,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1812.05561,CLM_LONG_WINDOW_REVIVAL_FITS,"Long-window log-log fits for N=22,24,26,28,30,32 define the late revival-decay scale m_c over m=200..1000.",blocked_compute_scale,EQ005 | EQ008,numerical_claim,6,6,0,6,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
1812.05561,CLM_PERFECT_REVIVAL_OVERLAP_BOUND,"For an extensive Hamiltonian with a size-independent perfect revival time, only O(N) distinct energies can participate, so at least one squared eigenstate overlap is bounded below by order 1/N.",reproduced,EQ010,numerical_claim,1,1,1,0,0,0,100.0,100.0,0.0,0.0,0.0,0,1,0.0,,,0.0,100.0,,,,,,
1812.05561,CLM_REVIVAL,The ansatz deformation yields exceptionally stable revivals and suppresses local thermalization.,supported_reduced_scale_with_long_time_gap,EQ001 | EQ002 | EQ003 | EQ004 | EQ005 | EQ008,numerical_claim,22,22,0,22,0,0,100.0,0.0,100.0,0.0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
